Date,Price,,,
12/05/03,16.28,,,
9/05/03,16.31,,,
8/05/03,16.01,,,
7/05/03,15.83,,,
6/05/03,15.89,,,
2/05/03,15.48,,,
1/05/03,15.3,,,
30/04/03,15.4,,,
29/04/03,15.8,,,
28/04/03,16,,,
25/04/03,15.96,,,
24/04/03,16.08,,,
23/04/03,16.15,,,
22/04/03,16.17,,,
17/04/03,16.3,,,
16/04/03,16.26,,,
15/04/03,16.01,,,
14/04/03,15.81,,,
11/04/03,16,,,
10/04/03,16.43,,,
9/04/03,16.64,,,
8/04/03,16.34,,,
7/04/03,16.21,,,
4/04/03,16.21,,,
3/04/03,16.01,,,
2/04/03,16.11,,,
1/04/03,16.66,,,
31/03/03,16.2,,,
28/03/03,16.9,,,
27/03/03,16.93,,,
26/03/03,17.05,,,
25/03/03,17.18,,,
24/03/03,16.93,,,
21/03/03,17.14,,,
20/03/03,17.28,,,
19/03/03,17.46,,,
18/03/03,17.44,,,
17/03/03,17.18,,,
14/03/03,17.34,,,
13/03/03,17.81,,,
12/03/03,17.98,,,
11/03/03,18.01,,,
10/03/03,18.14,,,
7/03/03,17.59,,,
6/03/03,17.94,,,
5/03/03,18.21,,,
4/03/03,17.44,,,
3/03/03,17.21,,,
28/02/03,16.79,,,
27/02/03,17.36,,,
26/02/03,17.05,,,
25/02/03,17.05,,,
24/02/03,16.71,,,
21/02/03,16.88,,,
20/02/03,17.27,,,
19/02/03,16.89,,,
18/02/03,17.02,,,
17/02/03,17.66,,,
14/02/03,19.62,,,
13/02/03,18.79,,,
12/02/03,18.26,,,
11/02/03,17.73,,,
10/02/03,16.8,,,
7/02/03,15.98,,,
6/02/03,16.09,,,
5/02/03,16.23,,,
4/02/03,16.66,,,
3/02/03,16.54,,,
31/01/03,16.71,,,
30/01/03,19.08,,,
29/01/03,19.34,,,
28/01/03,19.59,,,
27/01/03,19.29,,,
24/01/03,18.46,,,
23/01/03,17.76,,,
22/01/03,18.25,,,
21/01/03,19.81,,,
20/01/03,20.56,,,
17/01/03,20.78,,,
16/01/03,21.46,,,
15/01/03,21.43,,,
14/01/03,21,,,
13/01/03,20.11,,,
10/01/03,19.86,,,
9/01/03,20.98,,,
8/01/03,22.03,,,
7/01/03,22.35,,,
6/01/03,23.44,,,
3/01/03,24.45,,,
2/01/03,24.52,,,
31/12/02,22.53,,,
30/12/02,21.51,,,
27/12/02,22.01,,,
24/12/02,23.24,,,
23/12/02,22.99,,,
20/12/02,23.29,,,
19/12/02,23.69,,,
18/12/02,23.9,,,
17/12/02,24.31,,,
16/12/02,24.55,,,
13/12/02,24.44,,,
12/12/02,24.6,,,
11/12/02,25.39,,,
10/12/02,25.97,,,
9/12/02,26.05,,,
6/12/02,27.43,,,
5/12/02,27.05,,,
4/12/02,27.33,,,
3/12/02,25.42,,,
2/12/02,24.06,,,
29/11/02,24.26,,,
28/11/02,20.87,,,
27/11/02,21.18,,,
26/11/02,21.24,,,
25/11/02,21.22,,,
22/11/02,21.23,,,
21/11/02,21.46,,,
20/11/02,21.73,,,
19/11/02,21.96,,,
18/11/02,22.22,,,
15/11/02,22.99,,,
14/11/02,23.19,,,
13/11/02,23.43,,,
12/11/02,23.33,,,
11/11/02,23.33,,,
8/11/02,23.76,,,
7/11/02,23.8,,,
6/11/02,23.35,,,
5/11/02,23.13,,,
4/11/02,23.35,,,
1/11/02,23.63,,,
31/10/02,23.75,,,
30/10/02,21.35,,,
29/10/02,21.54,,,
28/10/02,22.11,,,
25/10/02,22.44,,,
24/10/02,22.96,,,
23/10/02,22.64,,,
22/10/02,22.38,,,
21/10/02,22.34,,,
18/10/02,22.53,,,
17/10/02,23.68,,,
16/10/02,23.86,,,
15/10/02,22.91,,,
14/10/02,22.13,,,
11/10/02,20.66,,,
10/10/02,20.13,,,
9/10/02,20.17,,,
8/10/02,19.57,,,
7/10/02,19.82,,,
4/10/02,19.87,,,
3/10/02,20.12,,,
2/10/02,19.9,,,
1/10/02,20.12,,,
30/09/02,20.81,,,
27/09/02,16.98,,,
26/09/02,17.21,,,
25/09/02,17.12,,,
24/09/02,17.14,,,
23/09/02,16.88,,,
20/09/02,16.63,,,
19/09/02,16.61,,,
18/09/02,16.69,,,
17/09/02,16.61,,,
16/09/02,16.67,,,
13/09/02,16.63,,,
12/09/02,16.8,,,
11/09/02,16.92,,,
10/09/02,17.14,,,
9/09/02,16.96,,,
6/09/02,16.63,,,
5/09/02,16.51,,,
4/09/02,16.48,,,
3/09/02,16.36,,,
2/09/02,16.51,,,
30/08/02,16.56,,,
29/08/02,12.22,,,
28/08/02,12.37,,,
27/08/02,12.48,,,
23/08/02,12.44,,,
22/08/02,12.54,,,
21/08/02,12.43,,,
20/08/02,12.26,,,
19/08/02,12.09,,,
16/08/02,12.11,,,
15/08/02,12.03,,,
14/08/02,12.45,,,
13/08/02,12.33,,,
12/08/02,12.2,,,
9/08/02,12.15,,,
8/08/02,12,,,
7/08/02,12.05,,,
6/08/02,12.42,,,
5/08/02,12.53,,,
2/08/02,12.69,,,
1/08/02,12.76,,,
31/07/02,12.38,,,
30/07/02,12.41,,,
29/07/02,11.42,,,
26/07/02,11.28,,,
25/07/02,12.04,,,
24/07/02,12.02,,,
23/07/02,12.32,,,
22/07/02,12.3,,,
19/07/02,12.24,,,
18/07/02,12.36,,,
17/07/02,12.31,,,
16/07/02,13.37,,,
15/07/02,13.33,,,
12/07/02,14.06,,,
11/07/02,14.34,,,
10/07/02,14.55,,,
9/07/02,14.44,,,
8/07/02,13.89,,,
5/07/02,13.64,,,
4/07/02,13.84,,,
3/07/02,13.89,,,
2/07/02,13.9,,,
1/07/02,14.07,,,
28/06/02,13.55,,,
27/06/02,12.38,,,
26/06/02,12.18,,,
25/06/02,12.2,,,
24/06/02,12.02,,,
21/06/02,12.07,,,
20/06/02,11.91,,,
19/06/02,11.8,,,
18/06/02,11.83,,,
17/06/02,11.8,,,
14/06/02,11.95,,,
13/06/02,11.97,,,
12/06/02,11.97,,,
11/06/02,12.02,,,
10/06/02,11.96,,,
7/06/02,11.84,,,
6/06/02,11.81,,,
5/06/02,11.85,,,
31/05/02,12.2,,,
30/05/02,11.86,,,
29/05/02,11.93,,,
28/05/02,11.8,,,
27/05/02,11.82,,,
24/05/02,11.88,,,
23/05/02,11.78,,,
22/05/02,11.64,,,
21/05/02,11.67,,,
20/05/02,11.74,,,
17/05/02,11.89,,,
16/05/02,11.45,,,
15/05/02,11.42,,,
14/05/02,11.76,,,
13/05/02,11.88,,,
10/05/02,12.36,,,
9/05/02,12.37,,,
8/05/02,12.4,,,
7/05/02,12.37,,,
3/05/02,12.09,,,
2/05/02,12.33,,,
1/05/02,12.63,,,
30/04/02,12.97,,,
29/04/02,12.96,,,
26/04/02,13.03,,,
25/04/02,13.08,,,
24/04/02,12.31,,,
23/04/02,11.63,,,
22/04/02,11.38,,,
19/04/02,11.78,,,
18/04/02,11.98,,,
17/04/02,11.86,,,
16/04/02,11.74,,,
15/04/02,11.95,,,
12/04/02,11.78,,,
11/04/02,11.69,,,
10/04/02,12.18,,,
9/04/02,12.64,,,
8/04/02,12.88,,,
5/04/02,12.31,,,
4/04/02,11.95,,,
3/04/02,12.28,,,
2/04/02,12.85,,,
28/03/02,13.79,,,
27/03/02,14.2,,,
26/03/02,14.66,,,
25/03/02,14.63,,,
22/03/02,14.72,,,
21/03/02,14.93,,,
20/03/02,15.15,,,
19/03/02,15.17,,,
18/03/02,15.2,,,
15/03/02,15.44,,,
14/03/02,15.52,,,
13/03/02,15.43,,,
12/03/02,15.38,,,
11/03/02,15.34,,,
8/03/02,15.06,,,
7/03/02,15.21,,,
6/03/02,15.3,,,
5/03/02,15.7,,,
4/03/02,15.88,,,
1/03/02,16.57,,,
28/02/02,16.44,,,
27/02/02,16.52,,,
26/02/02,16.46,,,
25/02/02,16.2,,,
22/02/02,16.05,,,
21/02/02,16.57,,,
20/02/02,16.8,,,
19/02/02,17.04,,,
18/02/02,17.36,,,
15/02/02,17.65,,,
14/02/02,17.78,,,
13/02/02,18.22,,,
12/02/02,18.42,,,
11/02/02,18.43,,,
8/02/02,17.78,,,
7/02/02,17.96,,,
6/02/02,18.2,,,
5/02/02,18.75,,,
4/02/02,19.67,,,
1/02/02,20.03,,,
31/01/02,20.05,,,
30/01/02,20.61,,,
29/01/02,21.48,,,
28/01/02,22.01,,,
25/01/02,23.36,,,
24/01/02,23.74,,,
23/01/02,24.24,,,
22/01/02,24.06,,,
21/01/02,24.01,,,
18/01/02,24.62,,,
17/01/02,24.91,,,
16/01/02,25.25,,,
15/01/02,24.62,,,
14/01/02,25.3,,,
11/01/02,25.76,,,
10/01/02,25.82,,,
9/01/02,26.88,,,
8/01/02,27.6,,,
7/01/02,27.77,,,
4/01/02,28.6,,,
3/01/02,28.37,,,
2/01/02,28.31,,,
31/12/01,27.26,,,
28/12/01,27.04,,,
27/12/01,26.5,,,
24/12/01,26.84,,,
21/12/01,27.52,,,
20/12/01,27.77,,,
19/12/01,28,,,
18/12/01,27.8,,,
17/12/01,29.15,,,
14/12/01,27.73,,,
13/12/01,26.99,,,
12/12/01,26.42,,,
11/12/01,26.61,,,
10/12/01,26.22,,,
7/12/01,26.11,,,
6/12/01,26.34,,,
5/12/01,26.31,,,
4/12/01,26.04,,,
3/12/01,26.16,,,
30/11/01,25.57,,,
29/11/01,24.93,,,
28/11/01,24.51,,,
27/11/01,24.65,,,
26/11/01,24.53,,,
23/11/01,24.72,,,
22/11/01,25.04,,,
21/11/01,24.79,,,
20/11/01,24.24,,,
19/11/01,24.34,,,
16/11/01,23.92,,,
15/11/01,23.77,,,
14/11/01,23.29,,,
13/11/01,23.52,,,
12/11/01,24.05,,,
9/11/01,22.78,,,
8/11/01,22.66,,,
7/11/01,22.52,,,
6/11/01,22,,,
5/11/01,21.85,,,
2/11/01,21.63,,,
1/11/01,22.04,,,
31/10/01,22.22,,,
30/10/01,19.35,,,
29/10/01,19.19,,,
26/10/01,19.86,,,
25/10/01,19.78,,,
24/10/01,20.01,,,
23/10/01,20.14,,,
22/10/01,20.63,,,
19/10/01,21.15,,,
18/10/01,21.28,,,
17/10/01,21.3,,,
16/10/01,21.51,,,
15/10/01,21.26,,,
12/10/01,21.69,,,
11/10/01,21.84,,,
10/10/01,21.71,,,
9/10/01,22.25,,,
8/10/01,22.61,,,
5/10/01,22.85,,,
4/10/01,22.95,,,
3/10/01,23.04,,,
2/10/01,22.96,,,
1/10/01,22.84,,,
28/09/01,22.81,,,
27/09/01,19.63,,,
26/09/01,20.85,,,
25/09/01,21.19,,,
24/09/01,21,,,
21/09/01,21.02,,,
20/09/01,20.85,,,
19/09/01,20.99,,,
18/09/01,20.94,,,
17/09/01,20.62,,,
14/09/01,20.59,,,
13/09/01,20.53,,,
12/09/01,20.53,,,
11/09/01,20.95,,,
10/09/01,20.58,,,
7/09/01,20.5,,,
6/09/01,20.28,,,
5/09/01,20.25,,,
4/09/01,20.1,,,
3/09/01,20.06,,,
31/08/01,20.42,,,
30/08/01,16.82,,,
29/08/01,16.98,,,
28/08/01,16.88,,,
24/08/01,17.57,,,
23/08/01,17.44,,,
22/08/01,17.59,,,
21/08/01,17.1,,,
20/08/01,16.64,,,
17/08/01,16.32,,,
16/08/01,16.45,,,
15/08/01,16.48,,,
14/08/01,16.27,,,
13/08/01,16.42,,,
10/08/01,16.51,,,
9/08/01,16.4,,,
8/08/01,16.48,,,
7/08/01,16.96,,,
6/08/01,17.2,,,
3/08/01,17.22,,,
2/08/01,17.16,,,
1/08/01,17.02,,,
31/07/01,16.95,,,
30/07/01,17.8,,,
27/07/01,18.55,,,
26/07/01,18.67,,,
25/07/01,18.99,,,
24/07/01,19.43,,,
23/07/01,19.28,,,
20/07/01,19.18,,,
19/07/01,19.52,,,
18/07/01,18.5,,,
17/07/01,18.11,,,
16/07/01,17.85,,,
13/07/01,17.66,,,
12/07/01,17.81,,,
11/07/01,18.05,,,
10/07/01,18,,,
9/07/01,17.78,,,
6/07/01,17.62,,,
5/07/01,17.55,,,
4/07/01,17.84,,,
3/07/01,17.41,,,
2/07/01,17.14,,,
29/06/01,17.46,,,
28/06/01,16.53,,,
27/06/01,16.93,,,
26/06/01,16.99,,,
25/06/01,16.42,,,
22/06/01,17.16,,,
21/06/01,17.8,,,
20/06/01,18.41,,,
19/06/01,17.98,,,
18/06/01,18.16,,,
15/06/01,18.93,,,
14/06/01,19.59,,,
13/06/01,19.9,,,
12/06/01,20.19,,,
11/06/01,20.61,,,
8/06/01,20.78,,,
7/06/01,21.01,,,
6/06/01,20.89,,,
5/06/01,21.12,,,
4/06/01,21.1,,,
1/06/01,21.3,,,
31/05/01,21.04,,,
30/05/01,20.54,,,
29/05/01,20.35,,,
25/05/01,20.46,,,
24/05/01,20.34,,,
23/05/01,20.29,,,
22/05/01,20.25,,,
21/05/01,20.78,,,
18/05/01,21.76,,,
17/05/01,21.67,,,
16/05/01,21.62,,,
15/05/01,21.78,,,
14/05/01,21.15,,,
11/05/01,21.46,,,
10/05/01,21.4,,,
9/05/01,21.74,,,
8/05/01,22.07,,,
4/05/01,22.89,,,
3/05/01,22.84,,,
2/05/01,22.69,,,
1/05/01,22.61,,,
30/04/01,22.35,,,
27/04/01,22.8,,,
26/04/01,22.9,,,
25/04/01,22.62,,,
24/04/01,23.19,,,
23/04/01,23.48,,,
20/04/01,23.35,,,
19/04/01,23.62,,,
18/04/01,23.39,,,
17/04/01,23.76,,,
12/04/01,22.43,,,
11/04/01,22.71,,,
10/04/01,22.45,,,
9/04/01,22.29,,,
6/04/01,22.02,,,
5/04/01,22.1,,,
4/04/01,21.84,,,
3/04/01,21.53,,,
2/04/01,21.17,,,
30/03/01,21.16,,,
29/03/01,22.79,,,
28/03/01,23.4,,,
27/03/01,23.54,,,
26/03/01,23.43,,,
23/03/01,23.25,,,
22/03/01,22.75,,,
21/03/01,22.62,,,
20/03/01,22.6,,,
19/03/01,22.42,,,
16/03/01,22.4,,,
15/03/01,22.27,,,
14/03/01,22.31,,,
13/03/01,22.39,,,
12/03/01,21.88,,,
9/03/01,21.91,,,
8/03/01,21.93,,,
7/03/01,21.9,,,
6/03/01,22.28,,,
5/03/01,22.77,,,
2/03/01,22.93,,,
1/03/01,22.81,,,
28/02/01,22.84,,,
27/02/01,25.27,,,
26/02/01,25.15,,,
23/02/01,25.71,,,
22/02/01,25.6,,,
21/02/01,25.43,,,
20/02/01,25.45,,,
19/02/01,25.76,,,
16/02/01,25.3,,,
15/02/01,25.52,,,
14/02/01,25.69,,,
13/02/01,25.51,,,
12/02/01,25.31,,,
9/02/01,25.22,,,
8/02/01,26.08,,,
7/02/01,24.64,,,
6/02/01,24.4,,,
5/02/01,24.1,,,
2/02/01,24.1,,,
1/02/01,23.92,,,
31/01/01,23.41,,,
30/01/01,27.62,,,
29/01/01,28.78,,,
26/01/01,28.38,,,
25/01/01,27.6,,,
24/01/01,27.29,,,
23/01/01,27.34,,,
22/01/01,26.49,,,
19/01/01,26.87,,,
18/01/01,27.07,,,
17/01/01,27.65,,,
16/01/01,27.8,,,
15/01/01,28.74,,,
12/01/01,27.64,,,
11/01/01,26.77,,,
10/01/01,26.11,,,
9/01/01,25.64,,,
8/01/01,25.4,,,
5/01/01,24.6,,,
4/01/01,25.15,,,
3/01/01,25.41,,,
2/01/01,25.13,,,
29/12/00,26.91,,,
28/12/00,28.49,,,
27/12/00,29.2,,,
22/12/00,28.43,,,
21/12/00,27.74,,,
20/12/00,27.5,,,
19/12/00,27.07,,,
18/12/00,27.77,,,
15/12/00,29.02,,,
14/12/00,29.21,,,
13/12/00,30.28,,,
12/12/00,29.43,,,
11/12/00,28.46,,,
8/12/00,27.67,,,
7/12/00,28.38,,,
6/12/00,29.25,,,
5/12/00,29.91,,,
4/12/00,31.03,,,
1/12/00,31.44,,,
30/11/00,31.78,,,
29/11/00,28.81,,,
28/11/00,28.99,,,
27/11/00,29.76,,,
24/11/00,29.89,,,
23/11/00,30.6,,,
22/11/00,30.98,,,
21/11/00,31.29,,,
20/11/00,29.69,,,
17/11/00,30.87,,,
16/11/00,30.36,,,
15/11/00,29.47,,,
14/11/00,28.7,,,
13/11/00,28.12,,,
10/11/00,27.61,,,
9/11/00,26.88,,,
8/11/00,26.41,,,
7/11/00,26.18,,,
6/11/00,26.13,,,
3/11/00,25.87,,,
2/11/00,25.72,,,
1/11/00,25.95,,,
31/10/00,26.63,,,
30/10/00,25.05,,,
27/10/00,24.74,,,
26/10/00,25.31,,,
25/10/00,25.12,,,
24/10/00,24.47,,,
23/10/00,24.35,,,
20/10/00,25.01,,,
19/10/00,25.46,,,
18/10/00,26.29,,,
17/10/00,26.62,,,
16/10/00,26.75,,,
13/10/00,26.73,,,
12/10/00,26.93,,,
11/10/00,26.56,,,
10/10/00,27.07,,,
9/10/00,26.73,,,
6/10/00,24.51,,,
5/10/00,24.34,,,
4/10/00,24.43,,,
3/10/00,23.22,,,
2/10/00,22.9,,,
29/09/00,23.22,,,
28/09/00,23,,,
27/09/00,22.89,,,
26/09/00,22.24,,,
25/09/00,21.95,,,
22/09/00,21.54,,,
21/09/00,23.01,,,
20/09/00,23.52,,,
19/09/00,21.63,,,
18/09/00,20.84,,,
15/09/00,20.66,,,
14/09/00,20.63,,,
13/09/00,20.89,,,
12/09/00,21.01,,,
11/09/00,20.53,,,
8/09/00,20.76,,,
7/09/00,20.82,,,
6/09/00,19.97,,,
5/09/00,19.77,,,
4/09/00,19.57,,,
1/09/00,19.45,,,
31/08/00,19.41,,,
30/08/00,16.01,,,
29/08/00,16.33,,,
25/08/00,16.26,,,
24/08/00,16.38,,,
23/08/00,16.42,,,
22/08/00,16.52,,,
21/08/00,16.04,,,
18/08/00,15.93,,,
17/08/00,16.08,,,
16/08/00,16.1,,,
15/08/00,15.61,,,
14/08/00,15.49,,,
11/08/00,15.05,,,
10/08/00,14.4,,,
9/08/00,14.89,,,
8/08/00,15.2,,,
7/08/00,15.42,,,
4/08/00,15.95,,,
3/08/00,16.77,,,
2/08/00,16.6,,,
1/08/00,15.71,,,
31/07/00,16.1,,,
28/07/00,16.85,,,
27/07/00,17.56,,,
26/07/00,17.91,,,
25/07/00,18.03,,,
24/07/00,17.89,,,
21/07/00,17.46,,,
20/07/00,17.47,,,
19/07/00,17.7,,,
18/07/00,17.87,,,
17/07/00,17.98,,,
14/07/00,17.99,,,
13/07/00,18.07,,,
12/07/00,18.08,,,
11/07/00,18.3,,,
10/07/00,18.36,,,
7/07/00,18.42,,,
6/07/00,18.06,,,
5/07/00,17.57,,,
4/07/00,17.6,,,
3/07/00,17.1,,,
30/06/00,17.12,,,
29/06/00,15.91,,,
28/06/00,17.15,,,
27/06/00,17.79,,,
26/06/00,18.02,,,
23/06/00,17.71,,,
22/06/00,17.37,,,
21/06/00,16.5,,,
20/06/00,16.21,,,
19/06/00,15.99,,,
16/06/00,16.01,,,
15/06/00,16.98,,,
14/06/00,16.88,,,
13/06/00,16.63,,,
12/06/00,16.49,,,
9/06/00,16.84,,,
8/06/00,18.82,,,
7/06/00,19.73,,,
6/06/00,19.91,,,
5/06/00,19.73,,,
2/06/00,18.49,,,
1/06/00,18.31,,,
31/05/00,20.9,,,
30/05/00,23.78,,,
26/05/00,22.79,,,
25/05/00,23.21,,,
24/05/00,20.8,,,
23/05/00,20.47,,,
22/05/00,19.4,,,
19/05/00,17.71,,,
18/05/00,17.14,,,
17/05/00,16.86,,,
16/05/00,16.87,,,
15/05/00,16.81,,,
12/05/00,16.78,,,
11/05/00,16.74,,,
10/05/00,15.91,,,
9/05/00,15.39,,,
8/05/00,15.24,,,
5/05/00,15.31,,,
4/05/00,15.56,,,
3/05/00,16.15,,,
2/05/00,14.72,,,
28/04/00,14.06,,,
27/04/00,14.83,,,
26/04/00,14.94,,,
25/04/00,14.88,,,
20/04/00,15.91,,,
19/04/00,15.86,,,
18/04/00,16.26,,,
17/04/00,14.62,,,
14/04/00,13.93,,,
13/04/00,14.32,,,
12/04/00,16.2,,,
11/04/00,15.43,,,
10/04/00,14.21,,,
7/04/00,13,,,
6/04/00,12.69,,,
5/04/00,12.39,,,
4/04/00,12.81,,,
3/04/00,12.75,,,
31/03/00,11.84,,,
30/03/00,13.1,,,
29/03/00,13.96,,,
28/03/00,13.44,,,
27/03/00,13.62,,,
24/03/00,12.63,,,
23/03/00,12.43,,,
22/03/00,12.25,,,
21/03/00,12.08,,,
20/03/00,12.05,,,
17/03/00,12.15,,,
16/03/00,12.05,,,
15/03/00,11.93,,,
14/03/00,11.73,,,
13/03/00,11.66,,,
10/03/00,11.8,,,
9/03/00,11.98,,,
8/03/00,11.85,,,
7/03/00,11.69,,,
6/03/00,11.67,,,
3/03/00,11.65,,,
2/03/00,11.72,,,
1/03/00,11.99,,,
29/02/00,12.05,,,
28/02/00,13.9,,,
25/02/00,14.25,,,
24/02/00,14,,,
23/02/00,13.88,,,
22/02/00,14.08,,,
21/02/00,13.75,,,
18/02/00,13.68,,,
17/02/00,13.72,,,
16/02/00,13.52,,,
15/02/00,12.77,,,
14/02/00,12.38,,,
11/02/00,12.16,,,
10/02/00,12.15,,,
9/02/00,12.09,,,
8/02/00,12.03,,,
7/02/00,12.01,,,
4/02/00,12.06,,,
3/02/00,12.02,,,
2/02/00,11.93,,,
1/02/00,11.66,,,
31/01/00,11.57,,,
28/01/00,13.98,,,
27/01/00,13.86,,,
26/01/00,13.69,,,
25/01/00,13.7,,,
24/01/00,13.93,,,
21/01/00,14.08,,,
20/01/00,13.72,,,
19/01/00,13.03,,,
18/01/00,12.33,,,
17/01/00,12.03,,,
14/01/00,11.94,,,
13/01/00,11.99,,,
12/01/00,11.66,,,
11/01/00,11.59,,,
10/01/00,11.51,,,
7/01/00,11.41,,,
6/01/00,11.46,,,
5/01/00,11.5,,,
4/01/00,11.58,,,
30/12/99,11.97,,,
29/12/99,12.64,,,
24/12/99,12.45,,,
23/12/99,12.47,,,
22/12/99,12.4,,,
21/12/99,12.47,,,
20/12/99,12.87,,,
17/12/99,12.3,,,
16/12/99,12.7,,,
15/12/99,12.57,,,
14/12/99,12.18,,,
13/12/99,11.86,,,
10/12/99,11.47,,,
9/12/99,11.44,,,
8/12/99,11.16,,,
7/12/99,11.07,,,
6/12/99,11.02,,,
3/12/99,11.08,,,
2/12/99,11.05,,,
1/12/99,11.03,,,
30/11/99,11.05,,,
29/11/99,10.09,,,
26/11/99,9.98,,,
25/11/99,9.95,,,
24/11/99,9.95,,,
23/11/99,9.99,,,
22/11/99,10.29,,,
19/11/99,10.47,,,
18/11/99,10.39,,,
17/11/99,10.53,,,
16/11/99,10.4,,,
15/11/99,10.38,,,
12/11/99,10.26,,,
11/11/99,10.13,,,
10/11/99,10.03,,,
9/11/99,9.98,,,
8/11/99,10.32,,,
5/11/99,10.33,,,
4/11/99,10.67,,,
3/11/99,10.82,,,
2/11/99,10.92,,,
1/11/99,11.34,,,
29/10/99,11.63,,,
28/10/99,10.57,,,
27/10/99,11.12,,,
26/10/99,11.2,,,
25/10/99,11.31,,,
22/10/99,11.5,,,
21/10/99,11.44,,,
20/10/99,11.38,,,
19/10/99,11.38,,,
18/10/99,11.32,,,
15/10/99,11.38,,,
14/10/99,11.4,,,
13/10/99,11.48,,,
12/10/99,11.56,,,
11/10/99,11.58,,,
8/10/99,11.69,,,
7/10/99,11.72,,,
6/10/99,11.76,,,
5/10/99,11.82,,,
4/10/99,11.83,,,
1/10/99,11.72,,,
30/09/99,11.78,,,
29/09/99,10.17,,,
28/09/99,10.2,,,
27/09/99,10.14,,,
24/09/99,10.06,,,
23/09/99,10.09,,,
22/09/99,10,,,
21/09/99,10.12,,,
20/09/99,10.26,,,
17/09/99,10.46,,,
16/09/99,10.53,,,
15/09/99,10.46,,,
14/09/99,10.35,,,
13/09/99,10.28,,,
10/09/99,10.16,,,
9/09/99,10.23,,,
8/09/99,10.29,,,
7/09/99,10.28,,,
6/09/99,10.27,,,
3/09/99,10.25,,,
2/09/99,10.22,,,
1/09/99,10.43,,,
31/08/99,10.6,,,
27/08/99,9.15,,,
26/08/99,9.21,,,
25/08/99,9.2,,,
24/08/99,9.15,,,
23/08/99,9.2,,,
20/08/99,9.37,,,
19/08/99,9.35,,,
18/08/99,9.2,,,
17/08/99,9.2,,,
16/08/99,9.2,,,
13/08/99,9.32,,,
12/08/99,9.26,,,
11/08/99,9.19,,,
10/08/99,9.24,,,
9/08/99,9.2,,,
6/08/99,9.1,,,
5/08/99,9.15,,,
4/08/99,9.28,,,
3/08/99,9.34,,,
2/08/99,9.29,,,
30/07/99,9.43,,,
29/07/99,9.09,,,
28/07/99,9.1,,,
27/07/99,9.2,,,
26/07/99,9.23,,,
23/07/99,9.26,,,
22/07/99,9.28,,,
21/07/99,9.3,,,
20/07/99,9.26,,,
19/07/99,9.24,,,
16/07/99,9.29,,,
15/07/99,9.3,,,
14/07/99,9.33,,,
13/07/99,9.37,,,
12/07/99,9.33,,,
9/07/99,9.3,,,
8/07/99,9.32,,,
7/07/99,9.4,,,
6/07/99,9.35,,,
5/07/99,9.5,,,
2/07/99,9.77,,,
1/07/99,9.87,,,
30/06/99,9.92,,,
29/06/99,9.8,,,
28/06/99,9.55,,,
25/06/99,9.54,,,
24/06/99,9.55,,,
23/06/99,9.69,,,
22/06/99,9.71,,,
21/06/99,9.35,,,
18/06/99,9.29,,,
17/06/99,9.29,,,
16/06/99,9.28,,,
15/06/99,9.2,,,
14/06/99,9.18,,,
11/06/99,9.2,,,
10/06/99,9.23,,,
9/06/99,9.18,,,
8/06/99,9.17,,,
7/06/99,9.16,,,
4/06/99,9.13,,,
3/06/99,9.15,,,
2/06/99,9.14,,,
1/06/99,9.15,,,
28/05/99,9.12,,,
27/05/99,9.18,,,
26/05/99,9.19,,,
25/05/99,9.19,,,
24/05/99,9.17,,,
21/05/99,9.15,,,
20/05/99,9.11,,,
19/05/99,9.16,,,
18/05/99,9.19,,,
17/05/99,9.19,,,
14/05/99,9.25,,,
13/05/99,9.24,,,
12/05/99,9.24,,,
11/05/99,9.19,,,
10/05/99,9.15,,,
7/05/99,9.17,,,
6/05/99,9.2,,,
5/05/99,9.15,,,
4/05/99,9.16,,,
30/04/99,9.2,,,
29/04/99,9.3,,,
28/04/99,9.32,,,
27/04/99,9.25,,,
26/04/99,9.27,,,
23/04/99,9.24,,,
22/04/99,9.24,,,
21/04/99,9.24,,,
20/04/99,9.23,,,
19/04/99,9.21,,,
16/04/99,9.25,,,
15/04/99,9.3,,,
14/04/99,9.3,,,
13/04/99,9.27,,,
12/04/99,9.26,,,
9/04/99,9.22,,,
8/04/99,9.25,,,
7/04/99,9.21,,,
6/04/99,9.15,,,
1/04/99,9.2,,,
31/03/99,9.23,,,
30/03/99,9.35,,,
29/03/99,9.46,,,
26/03/99,9.55,,,
25/03/99,9.55,,,
24/03/99,9.6,,,
23/03/99,9.48,,,
22/03/99,9.46,,,
19/03/99,9.38,,,
18/03/99,9.38,,,
17/03/99,9.3,,,
16/03/99,9.35,,,
15/03/99,9.4,,,
12/03/99,9.45,,,
11/03/99,9.49,,,
10/03/99,9.51,,,
9/03/99,9.48,,,
8/03/99,9.36,,,
5/03/99,9.34,,,
4/03/99,9.3,,,
3/03/99,9.25,,,
2/03/99,9.28,,,
1/03/99,9.29,,,
