DATE,WTI_HH,WTI_B,WTI_NBP,WTI_NCF,WTI_RCF,HH_B,HH_NBP,HH_NCF,HH_RCF,B_NBP,B_NCF,B_RCF,NBP_NCF,NBP_RCF,NCF_RCF
20/11/09,24.864077669902912,0.9952072538860103,16.608530684384736,0.9555970149253731,0.9900773195876289,0.04002590673575129,0.6679729248307801,0.03843283582089552,0.039819587628865984,16.688514497390365,0.9601990049751243,0.9948453608247424,0.05753651741293532,0.059612577319587634,1.0360824742268042
23/11/09,20.182058047493403,0.9874774076942938,16.197728074345303,0.9519601742377101,0.9850611719253057,0.04892847921507876,0.802580590950042,0.04716863721219664,0.048808757244043786,16.403137882583177,0.9640323584318606,0.9975531229877654,0.05877121593030492,0.06081477398583387,1.034771410173857
24/11/09,20.628099173553718,0.9793356003138897,16.390103371909174,0.9395232120451693,0.9655705996131528,0.04747580434213968,0.794552286859379,0.045545796737766625,0.04680851063829787,16.735941557374137,0.9593475533249686,0.9859445519019987,0.05732259222082811,0.058911806576402326,1.0277240490006447
25/11/09,23.268072289156628,0.984829168791433,16.2876215594218,0.9626168224299065,0.9961315280464217,0.04232534421213666,0.6999987518094547,0.041370716510903426,0.04281108961960026,16.53852472648603,0.9774454828660436,1.0114764667956158,0.0591011289719626,0.06115880851063829,1.0348162475822051
27/11/09,22.876506024096386,0.9840632288157554,16.276962536625845,0.9481897627965045,0.9793681495809156,0.04301632547292044,0.7115143597313733,0.0414481897627965,0.04281108961960026,16.540565748213073,0.9635455680399502,0.9952288845905869,0.05825348314606742,0.0601689748549323,1.0328820116054158
30/11/09,17.503401360544217,0.9836880336434306,15.894878902294185,0.9436430317848411,0.9979314802844215,0.05619982158786798,0.9081022925135037,0.053911980440097804,0.05701357466063349,16.15845507789901,0.9592909535452323,1.01447963800905,0.05936773960880196,0.06278320749838398,1.0575307045895281
1/12/09,18.230232558139537,0.9879017013232515,16.177669986263737,0.9636140135218194,1.0114838709677418,0.05419029615626969,0.8874088651732882,0.052858020897357104,0.05548387096774193,16.37578917476754,0.9754148740012293,1.0238709677419353,0.05956444990780578,0.06252345806451613,1.0496774193548386
2/12/09,16.406852248394006,0.9838212634822805,16.107452982824057,0.9435960591133005,0.9996086105675147,0.05996404725218285,0.9817515717800618,0.057512315270935956,0.06092628832354859,16.3723367045463,0.9591133004926108,1.016046966731898,0.05858133251231527,0.062058763209393346,1.0593607305936072
3/12/09,16.72210065645514,0.97524247064829,16.611677709454412,0.9434567901234568,0.995700325732899,0.058320571720265446,0.9933965863937014,0.056419753086419756,0.05954397394136808,17.03338216844867,0.9674074074074074,1.0209771986970684,0.05679479259259259,0.05993978110749185,1.0553745928338762
4/12/09,16.64679911699779,0.972781217750258,16.226981319045496,0.934448574969021,0.9844647519582246,0.05843653250773995,0.9747808695832928,0.05613382899628253,0.05913838120104439,16.68101832452469,0.9605947955390334,1.01201044386423,0.05758610037174721,0.06066838511749348,1.0535248041775458
7/12/09,15.458158995815898,0.9667669763181996,14.242941676917576,0.917888198757764,0.9677799607072692,0.06254088708622269,0.9213866722921372,0.059378881987577646,0.06260641781270465,14.732548820771559,0.94944099378882,1.0010478061558614,0.06444512795031056,0.06794803929273084,1.054354944335298
8/12/09,14.233333333333334,0.965420933634792,14.024678294572073,0.902860696517413,0.9520000000000001,0.06782816863944673,0.98534039540319,0.06343283582089551,0.06688524590163934,14.5270086922286,0.9351990049751243,0.9860983606557376,0.06437657089552237,0.06788034491803278,1.0544262295081968
9/12/09,13.409867172675524,0.9762398121287471,13.540396595859608,0.875170278637771,0.9243950294310006,0.07280011051250172,1.009733834161315,0.06526315789473684,0.06893394375408764,13.869949194485313,0.8964705882352941,0.9468933943754088,0.06463402105263158,0.06826942053629823,1.0562459123610202
10/12/09,14.051792828685262,0.9816309490676316,13.900383866568928,0.8762732919254659,0.923903077930583,0.06985805733370443,0.9892249363506664,0.06236024844720496,0.06574983628028815,14.160498790071493,0.8926708074534161,0.9411918795022921,0.06303950310559006,0.06646601178781926,1.054354944335298
11/12/09,13.408829174664108,0.9718976071229828,14.419127035997352,0.8689054726368158,0.9137998691955526,0.07248191430161381,1.0753457179723191,0.06480099502487562,0.06814911706998038,14.83605570208259,0.8940298507462685,0.9402223675604969,0.06026061567164179,0.06337414650098103,1.051667756703728
14/12/09,12.842883548983364,0.9664765614132703,14.287023841440192,0.8636420136730889,0.9094240837696335,0.07525386006398664,1.1124467326164569,0.06724673710379117,0.07081151832460733,14.782586988502235,0.8935985083903045,0.9409685863874345,0.060449399627097576,0.06365385078534032,1.0530104712041883
16/12/09,13.04129263913824,0.9876274643099933,14.232412434465315,0.8907418761496015,0.9336760925449872,0.07573079537729437,1.0913344887110656,0.06830165542611895,0.07159383033419024,14.41070945147197,0.9019006744328633,0.9453727506426736,0.06258544573881054,0.06560209640102828,1.0482005141388175
18/12/09,12.487223168654173,0.9938983050847457,14.099686902314176,0.8999386126457949,0.9397435897435897,0.07959322033898306,1.129129087538666,0.07206875383670963,0.07525641025641026,14.186247053829065,0.905463474524248,0.9455128205128205,0.06382685082872928,0.06664996153846155,1.0442307692307693
21/12/09,12.557858376511225,0.9961638580627483,13.446972674220223,0.8921472392638036,0.9221306277742549,0.07932593505959722,1.070801427365357,0.07104294478527608,0.07343056436271402,13.498755817512503,0.8955828220858895,0.9256816740646798,0.06634558282208589,0.06857533291058973,1.0336081166772353
22/12/09,13.215827338129499,1.0002722570106182,14.32130175721476,0.8993880048959608,0.9283638660770689,0.07568744895181051,1.083647764971612,0.06805385556915544,0.0702463676563487,14.317403743671695,0.899143206854345,0.9281111813013264,0.06280071603427173,0.06482398610233733,1.0322173089071383
