NCF_r,RCF_r,WTI_r,HH_r,Brent_r,NBP_r
0.014103133,0.002175096,-0.002412546,0,-0.003609262,-0.019876786
0.004140793,0.010267585,-0.012325475,0.060624622,-0.007891455,0.017568093
0,-0.003231021,0.002616661,0,-0.007634839,-0.004477785
0.001548387,0,0.016415055,-0.074610864,0.017411013,0.025662327
0.003603608,0.00912758,-0.015022298,0.024349029,-0.020289173,0.017121007
-0.00773798,-0.002140183,0.003126631,-0.017331456,0.006543795,0.004721885
0.005680366,0.005874516,-0.03296905,0,-0.026436098,-0.018287378
0.001543607,-0.002132197,0.012645996,-0.017637141,0.015881066,0.017969753
0.003080085,0.007442884,0.011438752,-0.010733556,0.019108862,-0.032376252
0.005112486,0.003172927,0.012001188,0.010733556,0.020142769,0.024669779
0.00610068,0.00631581,-0.01252626,0.021127546,-0.021089589,0.101292445
0.010085814,-0.003152919,-0.009322027,0,-0.014310945,-0.087105167
0.00050163,0.001052078,0.007218977,-0.064770836,0.013837199,0.035414003
0.003004509,0.000525624,0.005074821,-0.034029749,-0.001264422,-0.025503201
0.001498876,-0.000525624,-0.002096803,0.04143719,0.002842706,-0.014942777
0.001496633,-0.002632273,0.005581734,0.014652277,0.006131613,-0.016597586
-0.000498629,0,0.010382512,-0.010969031,0.011841834,0.02159177
-0.000498878,-0.000527287,0.004294432,-0.029852963,0.0052526,-0.024649357
0,0,-0.001543872,-0.003795071,0.005378422,-0.033608763
0,0,0.022072203,0.018832948,0.026765036,-7.45E-05
0,0,0.002013086,0.029413885,-0.008691798,-0.032958771
0.009930568,0,0.002844952,0.073331273,0.004205473,0.027159714
0.004436783,0.008403411,0.010307656,0.217064505,0.002245678,0.00772132
0.009789603,0.010923386,-0.001489697,0.525353724,-0.00449641,-0.015909111
0.011140827,-0.002071466,0.020331902,0,0.018897966,-0.016148842
0.011018076,-0.003115267,0.005987557,-0.294112963,0.003384596,-0.005387504
0.017005606,0.003115267,-0.004041716,-0.475610717,-0.004269421,-0.02076783
0.002339182,-0.003635423,0.019094042,0.013745921,0.015227234,0.022312833
-0.004214476,-0.00469362,0.010749392,0.075569605,0.005506462,0.004348281
-0.004232313,-0.002617117,0.003296448,0,0.000866676,-0.004788676
-0.002359048,0.001571092,0.006404771,0.250610946,0.008768834,0.043309219
0.005652394,-0.002095339,-0.006248068,0.296265816,-0.010358314,-0.050391233
0.000938967,-0.00157439,0.001565681,-0.331357136,0.003320583,-0.032067086
0.001875294,-0.00210305,0.000625587,0,-0.001009446,-0.016866759
0,0.00210305,-0.009109534,-0.202940844,-0.010150899,-0.001038772
-0.002344667,0.000525072,0.004408068,-0.022117805,0.006102896,0.03171367
0,0,0.012333308,0.067927341,0.013382457,-0.025686466
0.00421645,-0.00105042,0.019056978,0.055166381,0.008114501,-0.014158167
-0.00421645,0.000525348,-0.001066179,0,-0.001560837,-0.005598556
0.016298382,-0.029852963,0.009856779,0.011236073,0.001419044,0.014008983
0.006904515,-0.013072082,-0.008486185,0.005571045,-0.01514531,-0.024763022
-0.01711816,-0.003845102,-0.016417707,0,-0.00635473,-0.025589725
-0.026479088,-0.013854475,0.002780784,-0.074963038,-0.001885288,0.047606145
0.000479042,-0.020863458,0.016827688,-0.087555891,0.010971671,0.031722053
0.003346883,0.007380107,-0.006391743,-0.050261835,-0.015481753,-0.013284604
-0.001911133,-0.013094409,-0.020358507,-0.020834087,-0.01409715,-0.037744975
-0.005274527,-0.020261185,-0.01096674,-0.035718083,-0.011302916,0.021840892
-0.012092046,0.001752849,-0.025043178,-0.003642991,-0.020398078,0.028182303
-0.018168926,-0.023627797,-0.009901875,0,-0.01074289,-0.044507561
0.002474636,-0.016878038,-0.034858301,-0.029631798,-0.031664087,0.011845646
0.004930976,0.002428659,0.00354102,-0.022814678,-0.003190304,0.003490852
0.009789603,0.023967594,-0.001347482,-0.007722046,0.002074855,0.035695834
0.016904532,0.007079676,0.022828618,-0.019570096,0.025811946,-0.008225684
-0.002397508,-0.001765226,0.012768221,-0.015936592,-0.000466237,-0.020450918
0.00526695,0.002940314,0.006646697,0,0.007896611,0.025221609
0.005239355,0.005854818,0.000323102,0.047067511,0.006303349,0.071831117
0.002846302,-0.000583942,-0.002911681,0.015209419,0.002601976,0.000979585
0.00094697,0.004662013,0.01591034,0,0.014718421,0.009588578
0.023387408,0.011560822,0.012674441,-0.026770241,0.013762371,0.0328019
-0.033375601,-0.040462864,0.004555101,0.007722046,0.002818784,-0.120089969
-0.00287219,-0.018116438,-0.013728026,-0.003853569,-0.012972671,-0.090310205
-0.000479501,-0.006112488,-0.024283576,0.026668247,-0.028930154,-0.01645311
-0.013034218,-0.02924003,-0.007352374,0.00375235,-0.014001473,0.007751574
0,-0.003161558,0.003437836,0,0.008424387,0.035237294
-0.00878483,0.013836699,0.021022766,0.011173301,0.018012957,-0.023267425
-0.004914015,0.013031522,0.000799808,0,0.003807208,0.022299246
-0.017391743,0.004920059,-0.023458165,0.036367644,-0.022286329,-0.003504369
0.002003005,-0.004920059,-0.015839302,0,-0.011410831,0.020607584
-0.005517947,0.002463055,0.030948029,-0.032670782,0.029126769,0.039065871
-0.014184635,-0.004314336,-0.010861743,0.025502293,-0.008279716,0.049232764
0,0.004929154,-0.010816231,-0.007220248,-0.004784329,-0.012636264
-0.00306592,-0.003694585,0.003290018,-0.025689486,0.003860114,-0.060838955
0.001534135,-0.001234568,0.004424423,0.003710579,0.003538193,0.019866783
-0.007179518,-0.011805045,0.018307518,-0.030077455,0.016599787,-0.011404987
-0.004125844,-0.006269613,-0.004505237,0,-0.002419478,0.007306413
0.0061824,0.012500163,0.021694901,0.033774317,0.020529679,0.019376857
-0.002056556,-0.001243008,0.026933986,0.011009286,0.029953295,0.016291106
-0.004642773,-0.002490661,-0.013142825,-0.044783603,-0.008093699,-0.018499243
0.000516929,-0.00813776,0.023838115,-0.015384919,0.022101933,-0.032778299
-0.001551591,-0.001257862,-0.004722379,0.019194447,-0.004695178,-0.027942725
0.003100778,-0.001259446,-0.004284628,-0.011472401,-0.000142623,0.036258163
-0.002583313,0.000629921,-0.0140532,0.015267472,-0.008307123,-0.042519089
-0.046593923,0.001258653,0.008825636,0.062405566,-0.002736374,-0.005107358
-0.002713706,0.014981554,-0.02276369,-0.021583572,-0.017751084,-0.006421723
0.016707476,-0.009962723,-0.000946671,0.021583572,-0.001469076,0.006943585
0.006393202,0.008102257,0.002837329,0,0.004547129,-0.009787124
-0.002658869,0.008037138,-0.023894096,0,-0.018015845,0.003690525
0.003189795,0.011022769,0.021845722,-0.010733556,0.022688068,0.030057296
-0.007458745,0.000608828,0.032280891,0,0.034221966,0.012208341
0.001602993,0.001216545,0.020108017,-0.014493007,0.014256007,0.027378298
0,-0.003654084,0.00388408,0.007272759,-0.000555247,-0.010320465
-0.002673084,-0.001832062,0.004166053,0.021506205,0.007745544,0.022790022
-0.004291852,0.00061106,-0.01676937,0.021053409,-0.01611146,-0.00824284
-0.010267585,-0.00858901,0.004068415,-0.013986242,0.002237763,-0.022405894
0.006497045,0.001846723,0.028755501,0.003514942,0.026197555,0.020747964
0.011802712,0.006131227,-0.002047682,-0.017699577,0.004074432,0.011101794
-0.003205131,0,-0.000585823,-0.007168489,0.003787883,0.002154471
-0.001070664,0.001832062,-0.009568042,0,0.008738377,-4.25E-05
-0.001071811,-0.001832062,0.000739262,0.003590668,-0.011442543,-0.017598199
0.002142475,0,0.005012542,0.007142888,0.001893684,0.009376359
0.000534902,-0.001223242,0.002643562,0,0.009950331,0.0148666
0.039323546,0.034880265,-0.001027221,0.003552402,-0.001338868,-0.013331985
0.021867131,0.007067167,0.006585229,-0.025135973,0.000669658,0.020782392
0.026310776,0.001173021,-0.018846259,0,-0.021107535,-0.036399236
-0.010342372,-0.002347419,0.009320283,0.007246409,0.003140149,-0.023603468
-0.008950831,0.001174398,0.007920253,-0.007246409,0.0035379,-0.001457824
0.00448543,0.000586682,0.018240228,0,0.016836548,0.030798256
0,0,0.014667404,-0.003642991,0.017214408,0.001325869
0.004465401,0.017442303,-0.027371487,0.0108894,-0.017481574,-0.00019569
-0.002974717,0.004026465,0.033291166,-0.007246409,0.031042871,0.006922548
0.007912999,0.011415649,0.002806625,0.010850016,0.003361782,0.004461476
0.002460026,0.003964888,-0.009433368,-0.010850016,-0.004528114,0.01781684
0.007343974,0.013475779,0.004516592,0.03220314,0.014290555,0.017706101
0.016929062,-0.001674575,0.004636468,-0.003527341,0.002553302,-0.007020536
0.003351691,0.002232144,0.001260769,0.007042283,0.010779383,-0.006472402
-0.004311384,0.005558658,0.000559832,-0.035718083,0.000252239,0.031019107
0.001918466,-0.006674107,-0.003363703,0,-0.010012123,-0.011539927
0.002392918,0,0.014356648,0.007246409,0.009002787,0.01380792
0.005719749,0.00055788,-0.002355387,-0.00361664,0.004408345,0.032220947
-0.004286742,-0.00223339,-0.003334726,0.046025822,0.002886367,-0.019138617
-0.000477441,0.003348217,-0.01514543,-0.003466208,-0.012737419,-0.003233609
0.017984394,0.020403244,-0.04110464,0,-0.030279966,-0.041647876
0.00234247,0.02798891,-0.016627461,-0.013986242,-0.013831479,0.038184461
0.016705725,0.016320446,0.021327823,-0.003527341,0.027603296,0.025230626
0.013711367,-0.007863736,-0.018636836,0.03813287,0.000773894,-0.023184773
0.008137477,0.003152919,-0.017622265,-0.0102565,-0.009977407,-0.041367576
0.020058618,0.004710817,-0.016083674,-0.006896579,-0.019727099,0.011862295
-0.002651349,-0.008916922,0.011514674,0,0.001194664,-0.021675534
-0.00177148,-0.001054296,-0.011669102,0,-0.000265358,-0.00575741
0.011458918,0.006309169,0.018514797,0.044000329,0.025676024,0.024043711
-0.002193464,0.001047669,-0.00288469,-0.03710375,-0.011184926,-0.01583905
0.004382128,0.006783225,0.00500494,0.030459207,0,-0.012821549
0.010439416,0.007253918,0.004227059,-0.006688988,-0.007614583,0.023329802
0.003886854,-0.000516396,0.00375912,0,0.01126994,0.030214055
-0.004319661,-0.000516662,0.004193506,0.003350087,-0.01047953,-0.012665159
-0.004338402,-0.002587324,-0.028807329,0.009983444,-0.033474808,-0.037910677
0.007795622,0.003103986,0.013749071,-0.009983444,0.025542456,0.019029577
-0.004756766,0.002063984,-0.012519247,-0.013468217,-0.003456991,-0.036112245
-0.007832938,-0.004132237,0.012670958,0.003384098,-0.004538788,-0.021819613
-0.003939598,-0.00623055,-0.00364742,0.039740329,-0.022871286,0.005429285
0.0004385,0,0.049601853,-0.043124427,0.033650551,0.020077797
0.003937874,0.001041125,0.012812383,0.003384098,-0.010913071,-0.01416664
0.002181026,-0.000520427,0.073341387,0.006734032,0.020922373,-0.013642144
-0.00305477,-0.000520698,0.028565884,0.010016778,0.017021135,0.031382749
0,0,-0.052511069,-0.006666691,0.002958772,0.025060083
-0.004380208,0.022148729,0.009215406,-0.010084119,0.017571117,-0.002540766
0.009611258,0.006094483,-0.003242808,-0.020478531,-0.024661059,0.019271629
0.003038856,0.00656071,0.004051869,0,0.005933205,0.010325443
0.010778289,0.010010094,-0.015485232,0.003442344,-0.004769587,0.01984933
-0.004297385,-0.001994019,0.009943554,0,-0.003624599,-0.000873414
0,0.017314308,0.002031007,-0.003442344,0.012372886,0.027133836
0.011560822,0.002449181,0.002431776,0,0.010068268,-0.006014046
0.003824096,0.003906255,-0.050363389,-0.003454235,-0.071750193,-0.013425053
0.001271456,-0.010286645,-0.002699824,0,0.014203824,-0.034983483
-0.002969249,-0.001478197,0.01061506,-0.010434877,0.011750703,0.02345649
0.004662013,-0.006927291,-0.040364546,-0.035590945,-0.047437038,-0.012517306
0.003798274,0.000992556,-0.002788993,0.017953804,0.004444452,-0.010260849
0.00755354,0.010362787,0.010964221,-0.003565066,0.010202763,0.015048175
-0.002511512,-0.008875798,0.009262005,-0.018018506,-0.004399237,-0.003154613
-0.013502315,-0.007956283,0.012739026,0.014440684,0.006728484,-0.00549363
0.008038969,0.005973139,-0.034878002,0,-0.000136864,0.00768643
0.005463346,0.001487727,0.041399148,-0.021739987,0.005187725,0.007880268
0.005016733,0.000495417,0.005074007,0.032435276,0.006649953,0.002943836
0,0.000495172,0.006446211,0,0.008217194,-0.010041793
-0.039988314,-0.064406517,-0.041788611,-0.014285957,-0.003359541,-0.007922539
0.003033588,0.001055409,0.036185571,-0.010850016,0.00911168,0.026842407
0.017160438,0.00315956,-0.018572874,0.025135973,-0.010189122,-0.004075988
0.002124496,0.000525624,-0.01557574,-0.007117468,-0.024830744,-0.012145307
-0.003827349,-0.00421275,0.002177859,-0.010772097,0.014536734,-0.006440583
0.000851789,-0.00317125,-0.006693855,0.031974305,-0.003272879,0.01301545
-0.005549641,0.016798295,0.007563672,-0.003502631,0.007348972,0.008092233
-0.006872879,0.007261443,0.002315821,0.034486176,0.012129529,0.005333678
-0.000862441,-0.00362413,-0.033069366,0.013468217,-0.032263058,0.002910704
0.003445309,0.000518538,-0.001645106,0.009983444,-0.002909597,-0.00239763
0.003004939,0.004138651,0.011903131,-0.020067563,0.010215439,-0.005713541
0.007260335,0.007714104,-0.005338883,-0.013605652,-0.002750655,0.026886806
0.007630389,0.006128722,-0.003127562,0.033673215,-0.002067968,0.001044023
-0.002113719,-0.006128722,-0.029825843,0,-0.023740816,-0.014078758
-0.00042328,0.0025582,0.005670079,0,0.00942408,0.019600658
-0.000847099,0.003570522,0.007459881,-0.003316753,0.005584267,0.017853604
-0.002970509,0,0.008608375,0.009917437,0.005276324,0.007360806
-0.00085034,-0.007153837,0.012255422,-0.009917437,0.005799519,0.016809311
-0.000425441,-0.006172859,0.007842017,0.003316753,0.02917241,0.00387189
-0.002983169,0.000515863,0.018689404,-0.003316753,-0.000668852,0.011835436
0.006381643,0.000515597,0.00835499,-0.006666691,0.014480492,0.011249436
0.008445996,0.0102565,0.003722799,-0.003350087,0.005130578,0.003493928
-0.01184447,-0.004089985,-0.020649062,0,-0.003417459,0.021241266
0.001275782,0.003069056,0.016495816,-0.006734032,0.015546724,0.028273493
-0.001275782,0,0.008146976,0,0.0081338,-0.003729809
-0.019768585,0.009151055,-0.005853397,0.006734032,-0.001672994,-0.022078967
0.001301236,0.019544596,-0.00028641,-0.006734032,0.006803184,0.031582609
-0.004779501,0.006923865,-0.016316873,0.01342302,-0.01158016,0.012498137
0,-0.004445549,-0.012893952,-0.023609866,-0.010015041,0.019565163
-0.002180075,-0.012453461,-0.001180463,-0.017212129,0.004304448,0.013218782
0.006526018,0.00500001,-0.002661149,0.006920443,0.00700392,0.044525954
0.003030961,0.006958279,0.025432531,0.013698844,0.021607949,-0.012384868
-0.005201572,-0.004467617,0.01546644,0.013513719,0.008564284,-0.042641391
0.002170611,-0.00099552,-0.025474501,-0.013513719,-0.019757482,-0.024858019
0.000866927,-0.009004563,0.005524073,-0.0102565,-0.001151853,0.001198475
-0.00695655,-0.001508675,-0.00174115,0.013652089,-0.000512361,0.049131179
-0.003934431,-0.007070737,0.014560915,0.016807118,0.01247788,-0.02575615
0.00306145,0.016587462,0.017169631,0.036010438,0.004670841,0.03260409
-0.011860451,-0.006501648,-0.004370821,-0.012945165,-0.008855213,0.022909112
0.002647839,0.006501648,0.000423819,-0.01642073,0.001269841,0.011777869
0.002640847,0.00049838,0.033746172,0.006600684,0.03000225,0.01873573
-0.000439657,-0.00049838,0.002318763,0.025975486,0.008217376,0.004765011
0,0,-0.01620692,-0.00643089,-0.006494723,-0.033680152
0,0.00049838,-0.000554017,-0.016260521,0.004660869,0.009142662
0.003949972,0.00596127,0.013485824,-0.013201512,0.012283523,-0.021094419
0.003934431,0.008384759,0.029760494,0.039092926,0.026833641,0.000493324
-0.004810856,-0.005911347,-0.002790143,0.003189795,-0.002120392,-0.017054469
-0.001316078,0.004436783,0.016363522,0.037504395,0.017418174,-0.003876349
-0.001317813,-0.008397184,-0.025989264,0.039102726,-0.020015884,0.01101654
-0.000879508,0.005441517,-0.002420983,-0.042174925,-0.004978083,0.018042504
-0.007950572,-0.000493462,0.000134653,0.009188426,-0.002974953,-0.031906268
-0.016093329,-0.004948056,0.009114123,0.035932009,0.012906461,-0.011696948
-0.009963851,-0.00896867,-0.023899065,0.014598799,-0.022726899,-0.02140694
-0.010524005,-0.008040244,-0.030664907,-0.087802203,-0.034652993,-0.011796801
0.004589269,0,0.006180663,0.009448889,0.002115876,0.038288503
0.000457771,0,0.006003508,0.021706279,0.004342169,0.000224206
-0.001373941,-0.000504668,0.001252,0.00306279,0.007768705,-0.020867711
0.00045819,0.002520798,-0.032497915,0.009132484,-0.016846676,-0.018136085
0.005481969,0.004020106,-0.014465752,-0.006079046,-0.009539422,-0.004790732
0.002275314,0.007992051,0.007692904,-0.024692613,0.006160829,0.040586175
0.000908678,-0.001493652,0.001300484,0,0.000626527,-0.035654544
-0.005464494,0.000498132,-0.040671585,0.024692613,-0.043393254,-0.016670878
0.002280503,-0.000498132,0.001052236,0.041797129,-0.003538435,-0.026665385
0,0.000498132,0.010313222,0,0.009408145,-0.01499503
-0.016073825,-0.015558658,0.004895063,-0.044850566,0.009449297,-0.030387393
0,0.003534465,-0.008619462,-0.021639175,-0.00361384,0.026521343
-0.00464038,-0.005053068,-0.012314317,0.021639175,-0.018662858,0.014018903
-0.021627547,-0.011719879,-0.013233139,0.012158204,-0.011527123,-0.001832825
-0.022591684,-0.022810735,-0.02543167,0.014992785,-0.029069849,-0.017782355
0.005333346,0.007834984,-0.008675817,-0.030213779,-0.000823497,0.023161376
0.004823936,-0.014675316,0,0.079570676,0.004657543,-0.018808759
-0.003857285,-0.015429942,-0.01532597,0,-0.014315454,0.006163082
0.018665294,0.008010724,-0.007589863,0.002828856,-0.000832178,0.023381653
-0.000948767,-0.018250641,-0.016013414,0,-0.01989976,-0.012011767
0.005207112,-0.006521762,-0.008602204,0.054958884,-0.006674739,-0.004561456
-0.000472255,0.011924261,-0.005664794,0.057158414,-0.00085531,0.053242048
-0.003312045,-0.014654265,-0.073118808,0.034742948,-0.068616038,0.025419014
-0.020589667,-0.010442524,0.009482136,0,0.00987925,-0.00165947
0.007710882,-0.00609589,0.005150531,0.134445609,0.00753356,0.014695484
-0.015969369,-0.009494626,0.000708341,-0.08681756,0.002099266,-0.029003313
0.004380635,-0.003935906,0.011790722,0.078252197,0.00044927,-0.075194275
-0.006333761,-0.007918593,-0.068230891,0,-0.065906927,-0.006727899
0.001465202,-0.002843334,0.018924498,0.010695289,0.015078454,0.006914586
-0.010301784,0.008505864,-0.055743154,-0.093609499,-0.048412164,-0.016634607
0.001478197,0.000564493,-0.002919142,0,-0.00447428,0.024826218
0,0,-0.024663379,0.050124387,-0.0243771,-0.042982842
0,0,0.027582521,0,0.012683014,0.051349001
0.013206355,-0.02746168,-0.013302231,0.02415046,-0.000840548,-0.016739894
-0.004382768,-0.002322881,0.042411908,-0.046623316,0.036818026,0.016634937
0.003896741,-0.00232829,0.004331865,0,0.006302033,-0.027607201
-0.001946473,0.002909516,-0.010770062,0.063828042,-0.008411567,-0.031148224
-0.000974659,0.004059153,-0.021118082,-0.054778206,-0.024668246,-0.025669356
0,0.001734606,0.023395123,0.015642777,0.026453526,0.003347207
0.000974659,0,-0.032556087,0.006629859,-0.027953152,0.002674959
-0.004882822,0.004610959,0.011292955,-0.002205073,0.003827915,0.009869583
-0.004906781,0.008588659,-0.011880557,0,-0.00083091,0.020688559
0.004906781,0.002277905,0.031816045,-0.049784035,0.021382394,0.009138177
0.001467352,0.006802747,-0.027514963,-0.077146673,-0.019223462,0.014701524
-0.00440853,0.001129306,-0.028895737,-0.048790164,-0.011177029,0.009724381
-0.003442344,-0.002259888,-0.076768289,0,-0.057839542,-0.036889224
0.000984737,-0.001698274,0.039120635,-0.043017385,0.017269152,0.024735786
0.000492005,0.003393668,-0.049582805,0.016349138,-0.051808341,0.024227487
0.000491763,-0.00623055,-0.005713046,0,-0.009799468,0.002729235
-0.006906786,-0.005698021,0.014439105,-0.078692269,0.012004946,-0.024209881
0.005430771,-0.002861232,-0.034470934,-0.09823844,-0.043334174,-0.045498359
0.010286645,-0.013849038,0.01495063,0.047252885,0.019930431,-0.013305316
-0.014727807,-0.006997113,0.025367641,0,0.031449133,-0.024630872
-0.014947961,-0.020095239,0.013086103,-0.178023116,0.018762953,-0.004067512
-0.00100452,-0.003588521,0.017744445,0.028987537,0.019644911,0.036245781
-0.004532871,-0.02364463,0.010621781,-0.021661497,0.004720701,-0.067470485
-0.012700196,0.006725797,0.026777277,0.053298582,0.023956337,0.020280553
0.00306279,0,0.051303379,0.010327114,0.045280705,-0.005499604
-0.002551673,0.001218027,0.004397292,0.010221554,0.00389864,-0.006805484
0.002041859,0.004857326,-0.018872118,0,-0.019646997,0.032939639
-0.007164821,-0.006684923,-0.022212215,0.130135804,-0.024944794,-0.033086901
0.013772215,0.006079046,0.029186285,0.052185753,0.027586803,0.0191352
0.010080731,0.005439723,0.005390849,0.011236073,0.011151313,-0.004593202
0.006000018,0.005410293,-0.004811866,0,-0.002285715,0.054684679
-0.005498639,-0.002400962,0.033579936,-0.042802539,0.024541109,-0.027939501
-0.005529041,-0.014528101,-0.01902308,0,-0.019324273,-0.035244027
0,-0.000609942,-0.002856329,-0.091527257,-0.005870858,0.023772534
-0.002018164,-0.001221001,0.009489538,0,-0.00081813,-0.045573819
0.004535155,-0.025991562,0.011083048,-0.019355443,0.008962824,-0.015992687
0,-0.009448889,-0.033045164,-0.006535971,-0.028133796,-0.018054744
-0.002516991,0.009448889,0.024414716,-0.036732009,0.02292884,-0.005979818
0.001007557,0.001253133,0.02070004,0.020202707,0.005367176,-0.04693963
-0.003025721,-0.010069311,-0.006295151,-0.061875404,-0.013225762,-0.019946895
-0.006587305,-0.016582013,0.026575375,-0.043485112,0.030911111,-0.030757328
-0.001526329,-0.018825613,-0.013107779,-0.049345874,-0.003832034,0.008659315
0.001017812,-0.007894778,-0.016257517,-0.011741818,-0.008514792,-0.010391155
0,0.004612858,0.004645553,0.015625318,0.011390193,-0.013421622
-0.00509945,-0.011239788,-0.023636441,0.015384919,-0.01705318,-0.000247972
-0.006153866,-0.014735699,0.001327895,0.015151805,0.007597224,-0.037747297
-0.005157309,-0.006770507,-0.006084826,0.036904557,-0.009546226,-0.010657701
-0.010917707,-0.006132898,0.013450994,-0.018282045,0.014685974,-0.014644958
0.000522603,0.012903405,0.013086745,-0.037598414,0.018884954,0.009808773
-0.007867861,-0.004734537,0.010347469,0,0.014979216,-0.01574295
-0.001053741,0.004734537,0.02145927,-0.007692346,0.025685558,0.018723277
0.003683245,-0.000674992,0.009668831,0.037883318,0.00301432,-0.014107769
0,0.004043132,0.013803086,0,0.009436152,0.022795701
0,-0.001345895,0.000878349,0.014760416,-0.000149087,-0.039658268
-0.016949558,-0.016293639,0.001053001,0.003656311,0.000745212,-0.015100958
0.001067806,0.00273411,-0.030092184,0.035846132,-0.035793933,-0.01537726
0.01167122,0.010862293,0.001445087,-0.035846132,0.006924703,0.005667248
0.001054296,0.013414017,0.027067179,0.053298582,0.017933611,0.006052617
0.012045184,0,0.005081935,0,-0.001205727,0.001236156
0.009842089,-0.006014051,-0.025671942,0.098764415,-0.018877102,-0.029675761
0.011785942,0.006680052,0.014952219,0.286898066,0.009178587,3.19E-05
-0.001019368,-0.008021433,-0.000883783,-0.290037786,0.002889077,-0.007130152
-0.006138127,-0.014194223,-0.005852637,0,0.001971938,-0.017747921
0.001538067,-0.004092775,0.00673642,-0.09217046,0.004686682,-0.013020505
-0.021227823,-0.010996674,-0.014772895,0,-0.008482329,-0.002364331
-0.010520876,-0.000691324,0.018124163,-0.013889112,0.012696664,0.00136842
0.005274274,0.004829261,0.001759325,-0.010544913,0.001350844,-0.025825224
-0.005803234,-0.011768914,0.023967802,0.014035318,0.013112988,-0.026267531
0.001057642,0.002086957,0.005476652,0.027493141,-0.004748488,-0.010727741
-0.007959713,-0.007673564,-0.001366354,0,-0.001041744,-0.028328612
-0.000532907,0.000700035,0.009864026,-0.017094433,0.005642183,-0.006446207
-0.003738322,-0.002803085,0.000507571,0.006872879,0.001035886,0.001662709
0.001069519,-0.000702001,0.016773288,-0.020761991,0.013077844,0.019167237
-0.000534616,-0.003517415,-0.002331392,0,-0.009386986,-0.038705149
-0.002141328,-0.001410437,-0.01867955,-0.039220713,-0.012306479,-0.013368579
0.002675945,-0.002119393,-0.002721553,-0.010969031,0.002681766,-0.021180235
-0.003748331,0,0.019565475,0.00732604,0.011244385,0.009034296
0.003213715,-0.001415428,-0.008049683,-0.018416727,-0.002061856,0.049385471
-0.005899722,-0.002126906,-0.001685204,0,-0.000147438,-0.076041868
-0.092946113,-0.12857563,0.015065568,0.014760416,-0.003545055,-0.023224792
-0.026317308,-0.053036455,0.022993294,0,0.02093934,-0.028159693
-0.017115332,-0.040821995,0.015146922,0.010929071,0.005203076,-0.037408449
-0.026235109,-0.028778965,-0.00112009,-0.007272759,-0.000865301,0.058621074
-0.016592595,0.022553956,-0.005458354,-0.029631798,0.001297672,0.045641161
0.014692056,0.003561892,0.015652771,-0.015151805,0.01345376,0.134382244
0.019466863,0.042633686,0.019926917,0.037457563,0.01074671,-0.045793989
0.009901071,0.005944816,-0.004983658,-0.003683245,-0.006915559,0.055675675
0.012240055,0.012621118,0.008859932,0.003683245,0.015737293,-0.080862046
0.023445619,0,-0.01575327,0,-0.01262643,0.024194421
0.000594001,0.005835781,0.003922497,0.010969031,0.010113866,-0.014441705
0.001779888,-0.012547216,-0.006756252,0,-0.005184626,-0.063638423
-0.002968242,0.003361348,0.009102386,-0.033274789,0.007557769,-0.014932681
0.0059277,0,-0.004227012,-0.042232764,-0.001395284,0.025796687
-0.001774623,-0.003361348,0.004383226,-0.003929278,0.004875001,-0.067861316
0,0,0.025294378,0.02718614,0.028356122,0.000153633
0.001774623,0.004199922,0.008794598,-0.031130919,0.006327857,-0.005344696
0.000590842,-0.005042027,-0.004236012,0,0.000804937,-0.01648212
0.009406301,0,-0.011129012,0.003944778,-0.002954609,0.013203651
0.017976709,0.000842105,-0.030192147,0.015625318,-0.030036388,-0.010928342
-0.001150086,-0.009302393,0.001578782,0,-0.001525765,-0.007599629
0.004592431,0.003392709,0.006917179,0.003868477,0.000277585,0.00894729
-0.001146132,-0.011925184,-0.004396302,0,0.001663894,-0.031539819
0,0.013617232,-0.028733022,0.01532597,-0.020010463,0.022191333
0.004576667,0.029156584,0.003717777,-0.01532597,0.00141243,0.028548033
-0.007447757,-0.00658981,0.005149673,-0.019493795,0.005489492,-0.004939032
0.000574878,-0.014987791,-0.014388737,0,-0.019274973,-0.051039013
0.002296212,0.014161003,0.011656276,0.038614836,0.006987551,0.019728312
-0.010954275,-0.018364456,-0.008891822,-0.007604599,0.000284172,0.018112266
-0.001160093,-0.003375531,0.001136087,0.007604599,0.003262183,-0.03773731
-0.006988963,-0.007636864,-0.01109129,0.026169718,-0.00553782,-0.015439668
-0.008805458,0.009326053,0.013844997,-0.003696862,0.014278888,-0.00191224
-0.0041359,-0.005076153,0.003391202,-0.003710579,0.007412103,0.007138758
-0.003558723,-0.007662873,0.014404859,-0.026366876,0.011773805,-0.047981475
-0.000594354,-0.001710864,-0.002545745,-0.003824096,-0.005661826,-0.051108177
-0.002977079,-0.001713796,0.005560424,0.033901552,-0.003329175,0.02548541
0,-0.001716739,-0.00158554,0.011049836,0.002913634,-0.016621487
0.001787311,-0.003442344,-0.025716621,0,-0.016623977,0.003777616
-0.002980628,-0.003454235,-0.063345268,-0.064294351,-0.046566972,0.001370318
-0.001194743,-0.005203828,0.012925643,0.015504187,0.013631578,-0.011999986
-0.004192878,-0.007856871,0.008694966,0.019048195,0.020461809,0.011592373
0.001799101,-0.002632735,-0.00118896,0.014981554,-0.009458368,-0.018847353
-0.000599341,-0.001759015,-0.041112372,0,-0.037856633,-0.043579818
